game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count,on_3b,on_2b,on_1b,outs_when_up
661216,2022-05-01,1,Top,669203,664023,CU,82.7,2640.0,-0.53,54.31,6.19,0.69,-0.42,-0.15,1.17,13.0,,swinging_strike,,,,82.8,65.0,L,R,1,0,1,0-1,,,,2
661216,2022-05-01,1,Top,669203,664023,CH,91.8,1990.0,-0.7,54.04,5.84,-0.98,1.01,-0.69,1.76,7.0,field_out,hit_into_play,86.9,28.0,318.0,92.2,219.0,L,R,1,0,1,0-1,,,,2
661216,2022-05-01,1,Top,669203,673548,FC,94.8,2561.0,-0.57,54.16,6.03,0.27,1.15,1.12,2.34,12.0,,called_strike,,,,95.4,186.0,R,R,2,0,1,0-1,,,,1
661216,2022-05-01,1,Top,669203,673548,FC,94.5,2373.0,-0.6,54.23,6.05,0.4,0.89,-0.27,3.02,2.0,,swinging_strike,,,,95.0,188.0,R,R,2,0,2,0-2,,,,1
661216,2022-05-01,1,Top,669203,673548,FC,95.4,2472.0,-0.52,54.26,6.13,0.28,0.99,0.66,2.6,6.0,strikeout,swinging_strike,,,,95.8,195.0,R,R,2,0,3,0-3,,,,1
661216,2022-05-01,1,Top,669203,663845,FC,93.8,2655.0,-0.88,54.25,6.0,0.18,1.27,-0.48,1.51,7.0,,ball,,,,94.2,193.0,L,R,3,1,0,1-0,,,,0
661216,2022-05-01,1,Top,669203,663845,FC,94.5,2563.0,-0.77,54.11,6.02,0.07,1.29,0.29,2.56,6.0,,called_strike,,,,95.0,194.0,L,R,3,1,1,1-1,,,,0
661216,2022-05-01,1,Top,669203,663845,FC,95.1,2682.0,-0.54,54.11,6.05,0.25,1.2,1.04,1.68,14.0,,called_strike,,,,95.3,192.0,L,R,3,1,2,1-2,,,,0
661216,2022-05-01,1,Top,669203,663845,CU,84.2,2970.0,-0.46,54.21,6.16,0.75,-0.33,0.25,0.54,14.0,strikeout,swinging_strike_blocked,,,,84.2,72.0,L,R,3,1,2,1-2,,,,0
661216,2022-05-01,1,Bot,573186,592885,FC,91.6,2513.0,-1.19,54.77,5.19,-0.03,0.45,1.04,2.07,14.0,,ball,,,,91.0,218.0,L,R,4,1,0,1-0,,,642715.0,1
661216,2022-05-01,1,Bot,573186,592885,SI,92.6,2277.0,-1.14,54.9,5.3,-0.97,0.23,-1.28,1.82,13.0,,ball,,,,91.7,218.0,L,R,4,2,0,2-0,,,642715.0,1
661216,2022-05-01,1,Bot,573186,592885,SI,92.1,2211.0,-1.06,54.89,5.24,-0.7,0.12,-0.42,2.43,4.0,grounded_into_double_play,hit_into_play,111.3,3.0,72.0,91.4,215.0,L,R,4,2,0,2-0,,,642715.0,1
661216,2022-05-01,1,Bot,573186,642715,FS,89.3,2200.0,-1.35,54.72,5.2,-1.14,0.14,-1.03,2.32,13.0,,ball,,,,88.6,229.0,R,R,5,1,0,1-0,,,,1
661216,2022-05-01,1,Bot,573186,642715,SV,85.4,2620.0,-1.41,55.0,5.29,1.1,0.27,0.9,2.64,14.0,,foul,64.9,-13.0,11.0,84.0,55.0,R,R,5,1,1,1-1,,,,1
661216,2022-05-01,1,Bot,573186,642715,SI,91.6,2254.0,-1.43,54.98,5.33,-0.48,0.58,-0.8,3.31,1.0,,swinging_strike,,,,90.5,210.0,R,R,5,1,2,1-2,,,,1
661216,2022-05-01,1,Bot,573186,642715,FS,87.7,1477.0,-1.45,55.18,5.28,-1.19,0.4,-1.7,2.49,13.0,,ball,,,,86.3,226.0,R,R,5,2,2,2-2,,,,1
661216,2022-05-01,1,Bot,573186,642715,SI,92.2,2261.0,-1.35,54.91,5.23,-0.56,0.36,-0.03,2.62,5.0,single,hit_into_play,96.3,7.0,135.0,91.3,206.0,R,R,5,2,2,2-2,,,,1
661216,2022-05-01,1,Bot,573186,543939,SI,92.0,2255.0,-1.15,54.9,5.29,-0.98,0.4,0.62,2.88,3.0,,called_strike,,,,91.1,223.0,L,R,6,0,1,0-1,,,,0
661216,2022-05-01,1,Bot,573186,543939,FC,90.3,2573.0,-1.29,54.84,5.2,0.27,0.63,1.28,2.63,12.0,,ball,,,,89.5,220.0,L,R,6,1,1,1-1,,,,0
661216,2022-05-01,1,Bot,573186,543939,SI,92.4,2337.0,-1.22,54.91,5.23,-0.94,0.36,-0.21,2.11,5.0,field_out,hit_into_play,94.0,-19.0,6.0,91.4,223.0,L,R,6,1,1,1-1,,,,0
661216,2022-05-01,2,Top,669203,518792,CH,90.8,2031.0,-0.74,53.99,5.89,-1.14,0.91,-0.13,1.06,13.0,,ball,,,,91.1,214.0,L,R,7,1,0,1-0,,,,2
661216,2022-05-01,2,Top,669203,518792,FC,95.6,2460.0,-0.65,54.14,5.99,0.36,1.1,0.41,1.38,14.0,,swinging_strike,,,,96.0,193.0,L,R,7,1,1,1-1,,,,2
661216,2022-05-01,2,Top,669203,518792,FC,95.4,2535.0,-0.56,54.24,6.03,0.51,0.84,1.08,2.82,12.0,,ball,,,,95.7,191.0,L,R,7,2,1,2-1,,,,2
661216,2022-05-01,2,Top,669203,518792,CU,83.1,2679.0,-0.49,54.21,6.09,0.86,-0.37,-0.02,0.53,13.0,,swinging_strike,,,,83.2,57.0,L,R,7,2,2,2-2,,,,2
661216,2022-05-01,2,Top,669203,518792,FC,96.5,2527.0,-0.59,54.18,6.01,0.34,0.73,-0.1,1.66,8.0,field_out,hit_into_play,56.9,-55.0,1.0,96.6,187.0,L,R,7,2,2,2-2,,,,2
661216,2022-05-01,2,Top,669203,621550,FC,94.6,2633.0,-0.62,54.3,6.04,0.41,0.96,0.51,2.25,6.0,,called_strike,,,,95.0,186.0,R,R,8,0,1,0-1,,,,1
661216,2022-05-01,2,Top,669203,621550,CU,82.6,2787.0,-0.37,54.38,6.21,0.67,-0.34,-0.47,1.88,7.0,,called_strike,,,,82.8,58.0,R,R,8,0,2,0-2,,,,1
661216,2022-05-01,2,Top,669203,621550,SL,89.2,2943.0,-0.56,54.23,5.99,0.5,0.12,0.41,0.73,14.0,strikeout,swinging_strike_blocked,,,,89.4,108.0,R,R,8,0,2,0-2,,,,1
661216,2022-05-01,2,Top,669203,643524,SL,88.6,2801.0,-0.75,54.25,5.96,0.26,0.3,0.53,1.62,9.0,,swinging_strike,,,,88.9,119.0,R,R,9,0,1,0-1,,,,0
661216,2022-05-01,2,Top,669203,643524,SL,87.1,2771.0,-0.56,54.27,6.05,0.65,0.04,0.51,2.49,6.0,,foul_tip,,,,87.2,102.0,R,R,9,0,1,0-1,,,,0
661216,2022-05-01,2,Top,669203,643524,CU,83.4,2761.0,-0.34,54.29,6.17,0.82,-0.04,0.81,-0.1,14.0,strikeout,swinging_strike_blocked,,,,83.2,54.0,R,R,9,0,1,0-1,,,,0
661216,2022-05-01,2,Bot,573186,592669,SI,92.5,2316.0,-1.2,54.8,5.19,-0.5,0.29,0.57,1.46,14.0,,foul,68.5,8.0,91.0,91.7,221.0,R,R,10,0,1,0-1,,,642133.0,1
661216,2022-05-01,2,Bot,573186,592669,SV,84.6,2534.0,-1.25,54.82,5.3,1.5,-0.16,0.11,2.84,5.0,,called_strike,,,,83.5,54.0,R,R,10,0,2,0-2,,,642133.0,1
661216,2022-05-01,2,Bot,573186,592669,SV,85.9,2496.0,-1.28,54.81,5.24,1.28,0.03,0.96,1.95,14.0,grounded_into_double_play,hit_into_play,92.5,-11.0,10.0,84.7,56.0,R,R,10,0,2,0-2,,,642133.0,1
661216,2022-05-01,2,Bot,573186,642133,SV,83.0,2738.0,-1.55,55.01,5.28,1.36,0.05,-1.33,2.54,13.0,,ball,,,,81.8,63.0,L,R,11,1,0,1-0,,,,1
661216,2022-05-01,2,Bot,573186,642133,SI,91.4,2252.0,-1.05,54.8,5.32,-0.88,0.6,0.12,1.91,8.0,,called_strike,,,,90.7,217.0,L,R,11,1,1,1-1,,,,1
661216,2022-05-01,2,Bot,573186,642133,FS,88.3,1471.0,-1.2,55.07,5.22,-1.08,0.22,-1.73,2.57,13.0,,ball,,,,87.1,228.0,L,R,11,2,1,2-1,,,,1
661216,2022-05-01,2,Bot,573186,642133,SI,91.9,2238.0,-1.08,54.89,5.27,-0.63,0.79,0.78,2.38,6.0,,foul,86.5,-35.0,3.0,91.1,213.0,L,R,11,2,2,2-2,,,,1
661216,2022-05-01,2,Bot,573186,642133,SL,85.6,2891.0,-1.17,54.87,5.29,0.31,-0.52,0.69,1.54,14.0,,foul,68.9,58.0,162.0,85.0,63.0,L,R,11,2,2,2-2,,,,1
661216,2022-05-01,2,Bot,573186,642133,FF,93.3,2509.0,-1.1,54.91,5.26,-0.41,1.36,-0.54,0.96,13.0,,ball,,,,92.3,221.0,L,R,11,3,2,3-2,,,,1
661216,2022-05-01,2,Bot,573186,642133,SI,92.3,2248.0,-1.06,54.83,5.23,-0.43,0.52,1.52,2.9,12.0,walk,ball,,,,91.7,218.0,L,R,11,4,2,4-2,,,,1
661216,2022-05-01,2,Bot,573186,457705,SI,92.0,2298.0,-1.02,54.83,5.43,-0.84,0.74,0.75,2.24,6.0,,called_strike,,,,91.2,220.0,R,R,12,0,1,0-1,,,,0
661216,2022-05-01,2,Bot,573186,457705,SI,92.4,2174.0,-1.08,54.86,5.37,-0.58,0.36,1.43,2.24,14.0,,ball,,,,91.7,216.0,R,R,12,1,1,1-1,,,,0
661216,2022-05-01,2,Bot,573186,457705,SV,84.8,2720.0,-1.29,54.91,5.32,1.09,-0.57,0.36,2.33,6.0,,called_strike,,,,83.7,57.0,R,R,12,1,2,1-2,,,,0
661216,2022-05-01,2,Bot,573186,457705,SV,85.1,2719.0,-1.33,55.08,5.26,1.07,-0.35,0.59,1.84,9.0,field_out,hit_into_play,81.6,-4.0,20.0,83.9,55.0,R,R,12,1,2,1-2,,,,0
661216,2022-05-01,3,Top,669203,663611,FC,94.4,2501.0,-0.54,54.09,6.05,0.35,0.9,0.91,1.89,14.0,,called_strike,,,,94.8,197.0,R,R,13,0,1,0-1,,,,2
661216,2022-05-01,3,Top,669203,663611,SL,88.6,2695.0,-0.56,54.33,5.92,0.45,0.15,0.71,1.36,9.0,,foul,68.7,18.0,151.0,88.5,117.0,R,R,13,0,2,0-2,,,,2
661216,2022-05-01,3,Top,669203,663611,SL,87.6,2727.0,-0.45,54.13,6.07,0.69,-0.15,0.88,0.56,14.0,,ball,,,,87.8,103.0,R,R,13,1,2,1-2,,,,2
661216,2022-05-01,3,Top,669203,663611,SI,96.8,2484.0,-0.44,54.05,5.98,-0.83,1.02,2.22,1.75,14.0,,ball,,,,96.5,202.0,R,R,13,2,2,2-2,,,,2
661216,2022-05-01,3,Top,669203,663611,FC,95.4,2646.0,-0.47,54.22,6.02,0.53,1.15,1.43,1.19,14.0,strikeout,swinging_strike,,,,95.4,190.0,R,R,13,2,3,2-3,,,,2
