game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count,on_3b,on_2b,on_1b,outs_when_up
716756,2023-09-01,1,Top,605200,669720,SI,89.2,2125.0,-2.16,54.4,5.43,-1.44,0.74,-0.16,0.98,13.0,,ball,,,,88.5,231.0,R,R,1,1,0,1-0,,,656811.0,2
716756,2023-09-01,1,Top,605200,669720,FC,87.4,2319.0,-2.23,54.52,5.52,-0.2,1.16,0.64,1.83,9.0,,called_strike,,,,87.0,220.0,R,R,1,1,1,1-1,,,656811.0,2
716756,2023-09-01,1,Top,605200,669720,CH,80.3,1705.0,-2.19,54.37,5.51,-1.13,0.8,0.03,0.43,14.0,,blocked_ball,,,,79.8,246.0,R,R,1,2,1,2-1,,,656811.0,2
716756,2023-09-01,1,Top,605200,669720,SI,89.8,1959.0,-2.27,54.26,5.42,-1.45,0.49,0.27,1.21,14.0,,ball,,,,89.7,228.0,R,R,1,3,1,3-1,,,656811.0,2
716756,2023-09-01,1,Top,605200,669720,FF,88.9,2214.0,-2.04,54.41,5.56,-1.12,1.22,0.62,1.94,9.0,,called_strike,,,,88.4,229.0,R,R,1,3,2,3-2,,,656811.0,2
716756,2023-09-01,1,Top,605200,669720,FF,89.7,2266.0,-2.03,54.43,5.49,-1.21,1.21,0.53,2.43,6.0,,foul,77.2,8.0,107.0,89.1,225.0,R,R,1,3,2,3-2,,,656811.0,2
716756,2023-09-01,1,Top,605200,669720,CH,79.8,1540.0,-2.11,54.25,5.47,-1.05,0.89,0.23,1.94,8.0,strikeout,swinging_strike,,,,79.7,251.0,R,R,1,3,3,3-3,,,656811.0,2
716756,2023-09-01,1,Top,605200,656811,FF,88.1,2121.0,-2.43,54.43,5.36,-1.17,1.15,-1.29,1.19,13.0,,ball,,,,87.5,232.0,L,R,2,1,0,1-0,,683002.0,,2
716756,2023-09-01,1,Top,605200,656811,FC,88.0,2198.0,-2.29,54.38,5.39,-0.41,1.16,0.29,3.11,3.0,single,hit_into_play,95.1,-2.0,37.0,87.6,228.0,L,R,2,1,0,1-0,,683002.0,,2
716756,2023-09-01,1,Top,605200,623993,FF,88.6,2206.0,-2.26,54.25,5.42,-1.06,1.27,-0.31,2.31,4.0,,called_strike,,,,88.3,228.0,L,R,3,0,1,0-1,,,683002.0,1
716756,2023-09-01,1,Top,605200,623993,FC,87.8,2166.0,-2.13,54.22,5.42,-0.46,1.02,1.33,3.44,12.0,,ball,,,,87.6,226.0,L,R,3,1,1,1-1,,,683002.0,1
716756,2023-09-01,1,Top,605200,623993,FF,88.6,2220.0,-2.32,54.26,5.35,-1.18,1.26,-1.39,1.89,13.0,,ball,,,,88.4,233.0,L,R,3,2,1,2-1,,,683002.0,1
716756,2023-09-01,1,Top,605200,623993,FF,88.5,2223.0,-2.29,54.19,5.39,-1.24,1.24,-0.34,1.82,7.0,,called_strike,,,,88.4,236.0,L,R,3,2,2,2-2,,,683002.0,1
716756,2023-09-01,1,Top,605200,623993,CH,79.3,1638.0,-2.2,54.34,5.49,-1.11,0.76,-1.16,1.69,13.0,field_out,hit_into_play,57.0,-43.0,2.0,79.0,252.0,L,R,3,2,2,2-2,,,683002.0,1
716756,2023-09-01,1,Top,605200,683002,FF,88.3,2082.0,-2.21,54.29,5.44,-0.95,1.23,-0.16,3.93,11.0,,ball,,,,87.9,234.0,L,R,4,1,0,1-0,,,,1
716756,2023-09-01,1,Top,605200,683002,FF,87.7,2185.0,-2.32,54.22,5.35,-0.99,1.26,-0.77,1.98,7.0,,called_strike,,,,87.5,226.0,L,R,4,1,1,1-1,,,,1
716756,2023-09-01,1,Top,605200,683002,FC,87.2,2216.0,-2.32,54.31,5.45,-0.45,1.09,0.27,3.43,2.0,single,hit_into_play,78.2,25.0,241.0,87.2,220.0,L,R,4,1,1,1-1,,,,1
716756,2023-09-01,1,Top,605200,668939,FF,87.4,2214.0,-2.38,54.51,5.48,-1.19,1.25,-0.23,2.0,8.0,,called_strike,,,,86.6,234.0,L,R,5,0,1,0-1,,,,0
716756,2023-09-01,1,Top,605200,668939,FC,87.0,2277.0,-2.27,54.48,5.44,-0.25,1.15,0.57,3.47,3.0,,ball,,,,86.7,222.0,L,R,5,1,1,1-1,,,,0
716756,2023-09-01,1,Top,605200,668939,CH,79.5,1757.0,-2.29,54.41,5.56,-1.33,0.54,-0.31,1.36,13.0,,swinging_strike,,,,79.0,249.0,L,R,5,1,2,1-2,,,,0
716756,2023-09-01,1,Top,605200,668939,CH,79.0,1758.0,-2.36,54.42,5.45,-1.33,0.66,-0.69,1.33,13.0,field_out,hit_into_play,62.5,-5.0,12.0,78.5,253.0,L,R,5,1,2,1-2,,,,0
