game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
718370,2023-04-30,9,Top,657514,665926,SI,91.0,1869.0,2.68,54.33,5.09,1.46,0.54,1.29,2.75,12.0,field_out,hit_into_play,69.9,9.0,102.0,90.7,137.0,L,L
718370,2023-04-30,9,Top,657514,665926,SI,90.4,2009.0,2.75,54.15,5.06,1.49,0.55,-0.53,2.08,7.0,,called_strike,,,,90.0,133.0,L,L
718370,2023-04-30,9,Top,657514,665926,SI,89.4,1944.0,2.94,54.35,5.08,1.5,0.58,1.89,2.45,14.0,,ball,,,,88.9,135.0,L,L
718370,2023-04-30,9,Top,657514,665926,SI,90.1,2116.0,3.06,54.36,4.87,1.31,0.58,0.52,1.84,9.0,,swinging_strike,,,,89.8,128.0,L,L
718370,2023-04-30,9,Top,657514,665926,SI,90.3,1761.0,2.94,54.33,5.03,0.85,0.42,-0.84,2.41,13.0,,ball,,,,89.9,133.0,L,L
718370,2023-04-30,9,Top,657514,660757,SI,91.0,1974.0,2.85,54.26,4.95,1.31,0.17,-0.51,1.87,7.0,field_out,hit_into_play,111.1,-9.0,11.0,90.4,130.0,R,L
718370,2023-04-30,9,Top,657514,660757,SI,89.9,1948.0,2.9,54.31,5.06,1.21,0.75,-0.21,2.26,8.0,,called_strike,,,,89.2,131.0,R,L
718370,2023-04-30,9,Top,657514,660757,SI,89.2,1938.0,3.01,54.63,5.0,1.15,0.65,0.0,2.78,5.0,,called_strike,,,,88.5,134.0,R,L
718370,2023-04-30,9,Top,657514,660757,SI,90.2,2019.0,2.85,54.36,5.07,1.71,0.45,0.38,1.11,14.0,,ball,,,,89.3,133.0,R,L
718370,2023-04-30,9,Top,657514,660757,SI,89.8,1970.0,2.84,54.47,5.13,1.57,0.3,1.15,1.99,14.0,,ball,,,,89.0,135.0,R,L
718370,2023-04-30,9,Top,657514,660757,SI,90.3,2017.0,2.86,54.22,5.02,1.39,0.53,0.98,1.61,14.0,,ball,,,,90.1,133.0,R,L
718370,2023-04-30,9,Top,657514,605137,SI,90.9,1980.0,2.67,54.26,5.13,1.68,0.43,0.37,1.74,9.0,field_out,hit_into_play,88.7,21.0,311.0,89.9,132.0,R,L
