game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
644215,2021-03-30,7,Top,573127,593523,SL,84.4,2526.0,2.78,54.13,6.22,-0.6,0.53,-0.75,1.88,7.0,field_out,hit_into_play,66.2,43.0,208.0,84.1,207.0,L,L
644215,2021-03-30,7,Top,573127,593523,FF,91.3,2083.0,2.14,53.6,6.23,0.63,1.38,-0.53,2.59,4.0,,called_strike,,,,92.5,158.0,L,L
644215,2021-03-30,7,Top,573127,606213,SL,86.4,2534.0,2.81,54.03,6.26,0.06,0.7,-0.21,2.09,8.0,field_out,hit_into_play,93.4,32.0,345.0,86.8,222.0,R,L
644215,2021-03-30,7,Top,573127,683734,SL,87.6,2458.0,2.4,53.89,6.25,0.3,0.6,-0.3,1.58,13.0,single,hit_into_play,94.4,-2.0,28.0,88.4,197.0,R,L
644215,2021-03-30,7,Top,573127,683734,SL,86.9,2529.0,2.76,54.11,6.33,-0.5,0.3,0.86,2.6,14.0,,ball,,,,87.3,210.0,R,L
644215,2021-03-30,7,Top,573127,683734,FF,92.7,2002.0,2.27,53.59,6.23,0.4,1.22,-1.92,2.64,11.0,,ball,,,,93.9,158.0,R,L
644215,2021-03-30,7,Top,573127,683734,CU,81.5,2725.0,2.76,54.55,6.56,-1.22,-0.3,0.13,2.13,8.0,,called_strike,,,,81.5,306.0,R,L
644215,2021-03-30,7,Top,573127,683734,SL,86.3,2499.0,2.57,54.05,6.27,-0.5,0.73,-0.89,1.41,13.0,,swinging_strike,,,,86.9,197.0,R,L
644215,2021-03-30,7,Top,573127,683734,SL,86.6,2525.0,2.45,53.92,6.33,-0.66,0.89,-1.47,1.78,13.0,,ball,,,,87.2,193.0,R,L
644215,2021-03-30,7,Top,573127,518735,SL,85.2,2743.0,2.58,54.04,6.44,-0.79,0.29,-0.56,1.06,13.0,strikeout,swinging_strike_blocked,,,,85.5,287.0,R,L
644215,2021-03-30,7,Top,573127,518735,SL,87.4,2488.0,2.61,54.0,6.32,-0.1,0.67,-0.64,2.22,7.0,,foul,52.5,-54.0,2.0,87.3,204.0,R,L
644215,2021-03-30,7,Top,573127,518735,SL,87.1,2329.0,2.55,54.1,6.31,-0.03,0.63,0.13,1.54,14.0,,swinging_strike,,,,87.0,168.0,R,L
644215,2021-03-30,6,Bot,592712,595885,SI,94.4,2212.0,-2.44,54.02,5.45,-1.36,0.59,0.28,2.02,9.0,field_out,hit_into_play,93.3,33.0,344.0,94.6,244.0,L,R
644215,2021-03-30,6,Bot,592712,595885,SI,94.3,2134.0,-2.44,54.02,5.61,-1.56,0.35,1.01,1.96,14.0,,ball,,,,94.2,234.0,L,R
644215,2021-03-30,6,Bot,592712,595885,CU,76.7,2901.0,-2.3,53.79,5.5,1.55,-0.99,0.9,0.61,14.0,,blocked_ball,,,,76.5,49.0,L,R
644215,2021-03-30,6,Bot,592712,608715,SI,95.9,2010.0,-2.36,54.11,5.43,-1.44,0.43,-1.32,3.5,11.0,walk,ball,,,,96.3,238.0,R,R
644215,2021-03-30,6,Bot,592712,608715,CU,75.5,2597.0,-2.36,54.32,5.53,1.46,-0.87,-3.69,4.35,11.0,,ball,,,,74.7,55.0,R,R
644215,2021-03-30,6,Bot,592712,608715,SI,97.2,3004.0,-2.23,54.17,5.64,-1.42,0.51,-0.45,3.83,11.0,,ball,,,,97.2,337.0,R,R
