game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
633142,2021-07-31,9,Bot,453268,624428,SI,97.2,2723.0,-2.47,54.44,5.69,-0.89,1.04,-0.44,3.11,1.0,grounded_into_double_play,hit_into_play,93.0,-9.0,17.0,96.8,226.0,L,R
633142,2021-07-31,9,Bot,453268,624428,SL,88.8,2809.0,-2.48,54.45,5.71,0.79,0.12,-0.39,2.52,4.0,,foul,68.7,29.0,201.0,88.4,113.0,L,R
633142,2021-07-31,9,Bot,453268,624428,SL,88.8,2799.0,-2.37,54.54,5.8,0.69,0.4,0.05,2.77,2.0,,called_strike,,,,89.0,114.0,L,R
633142,2021-07-31,9,Bot,453268,543592,SL,86.8,2932.0,-2.41,54.46,5.84,0.83,0.3,0.92,2.41,14.0,single,hit_into_play,74.4,24.0,245.0,86.5,81.0,R,R
633142,2021-07-31,9,Bot,453268,543592,SL,89.8,2818.0,-2.42,54.24,5.48,0.34,0.3,1.8,1.93,14.0,,ball,,,,89.7,105.0,R,R
633142,2021-07-31,9,Bot,453268,543592,SI,97.6,2651.0,-2.54,54.34,5.35,-1.07,0.91,0.27,3.01,2.0,,foul,92.2,24.0,300.0,97.6,230.0,R,R
633142,2021-07-31,9,Bot,453268,543592,SL,90.0,2787.0,-2.27,54.42,5.76,0.54,0.58,0.61,2.63,6.0,,foul,74.0,15.0,159.0,89.7,122.0,R,R
633142,2021-07-31,9,Bot,453268,543592,SL,88.4,2831.0,-2.31,54.58,5.78,0.88,0.18,-0.41,3.96,11.0,,ball,,,,87.9,91.0,R,R
633142,2021-07-31,9,Bot,453268,543592,SL,85.5,2845.0,-2.45,54.5,5.88,1.18,-0.03,0.05,3.08,2.0,,foul,71.0,30.0,217.0,84.7,83.0,R,R
633142,2021-07-31,9,Bot,453268,605170,SL,89.8,2915.0,-2.51,54.57,5.82,0.76,0.29,0.2,2.0,8.0,field_out,hit_into_play,44.5,-54.0,2.0,89.5,101.0,L,R
633142,2021-07-31,9,Bot,453268,605170,SL,85.5,2831.0,-2.29,54.59,6.08,0.98,0.4,-0.7,2.95,1.0,,called_strike,,,,85.2,113.0,L,R
633142,2021-07-31,9,Bot,453268,605170,SL,87.2,2880.0,-2.52,54.51,5.87,0.86,0.32,1.09,1.89,14.0,,swinging_strike,,,,87.0,102.0,L,R
633142,2021-07-31,9,Bot,453268,595777,SI,96.3,2693.0,-2.69,54.55,5.47,-1.0,1.04,-0.95,2.2,13.0,double,hit_into_play,77.6,10.0,139.0,95.8,226.0,L,R
633142,2021-07-31,9,Top,489334,547004,KC,79.6,2380.0,-2.61,53.73,5.62,0.56,-1.15,-1.04,2.01,13.0,strikeout,called_strike,,,,79.8,46.0,L,R
633142,2021-07-31,9,Top,489334,547004,SI,91.8,2117.0,-2.63,53.66,5.65,-1.13,0.81,-0.53,2.41,4.0,,foul,95.2,25.0,308.0,93.1,212.0,L,R
633142,2021-07-31,9,Top,489334,547004,SI,92.3,2048.0,-2.55,53.72,5.66,-1.02,1.05,-1.49,2.3,13.0,,ball,,,,93.4,208.0,L,R
633142,2021-07-31,9,Top,489334,547004,KC,80.4,2446.0,-2.57,53.46,5.64,0.79,-0.88,0.3,-0.02,14.0,,blocked_ball,,,,81.5,36.0,L,R
633142,2021-07-31,9,Top,489334,547004,KC,80.3,2288.0,-2.55,53.7,5.63,0.87,-0.75,0.43,1.12,14.0,,swinging_strike,,,,81.1,38.0,L,R
633142,2021-07-31,9,Top,489334,656541,KC,80.1,2371.0,-2.6,53.77,5.68,0.61,-0.96,-0.46,1.82,7.0,field_out,hit_into_play,98.3,1.0,42.0,80.8,40.0,L,R
