game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
632715,2021-08-31,9,Bot,642121,502481,CH,84.4,1586.0,-1.87,53.72,5.94,-1.13,0.29,-0.35,1.48,7.0,strikeout,swinging_strike,,,,84.9,224.0,L,R
632715,2021-08-31,9,Bot,642121,502481,FF,92.0,2209.0,-1.58,53.96,5.99,-0.39,1.7,0.86,3.52,12.0,,foul,76.3,49.0,217.0,91.7,212.0,L,R
632715,2021-08-31,9,Bot,642121,502481,CH,83.6,1472.0,-1.85,54.12,5.97,-1.32,0.59,-0.35,0.83,13.0,,ball,,,,83.3,224.0,L,R
632715,2021-08-31,9,Bot,642121,502481,FF,92.5,2151.0,-1.71,54.13,6.01,-0.66,1.48,-0.26,2.74,5.0,,called_strike,,,,92.2,213.0,L,R
632715,2021-08-31,9,Bot,642121,672386,FF,91.9,2116.0,-1.69,53.78,6.03,-0.84,1.33,-0.01,1.73,8.0,field_out,hit_into_play,106.0,-11.0,9.0,92.1,215.0,R,R
632715,2021-08-31,9,Bot,642121,672386,CH,82.5,1545.0,-1.73,53.95,5.85,-1.33,0.96,0.56,-0.04,14.0,,ball,,,,82.6,226.0,R,R
632715,2021-08-31,9,Bot,642121,672386,FC,87.0,2286.0,-1.91,54.26,5.91,0.36,0.51,1.32,2.57,12.0,,ball,,,,86.7,175.0,R,R
632715,2021-08-31,9,Bot,642121,672386,FF,92.3,2310.0,-1.62,53.85,5.98,-0.85,1.53,0.25,1.75,8.0,,called_strike,,,,92.3,212.0,R,R
632715,2021-08-31,9,Bot,642121,672386,FC,86.7,2295.0,-1.99,54.06,5.94,0.37,0.51,1.05,1.56,14.0,,ball,,,,86.5,196.0,R,R
632715,2021-08-31,9,Bot,642121,591971,FF,92.7,2307.0,-1.55,54.06,6.03,-0.89,1.71,0.4,3.47,12.0,field_out,hit_into_play,92.5,52.0,271.0,92.2,211.0,L,R
632715,2021-08-31,9,Bot,642121,591971,FF,91.9,2243.0,-1.53,53.95,6.0,-0.74,1.74,0.73,2.97,3.0,,foul,67.5,53.0,183.0,91.5,214.0,L,R
632715,2021-08-31,9,Bot,642121,591971,FF,92.1,2251.0,-1.62,53.81,5.95,-0.92,1.66,0.83,2.86,12.0,,called_strike,,,,92.2,208.0,L,R
632715,2021-08-31,9,Top,670950,663630,FF,92.2,2166.0,-2.24,54.15,6.38,-0.8,1.5,0.01,2.92,2.0,field_out,hit_into_play,80.5,27.0,291.0,91.9,201.0,R,R
632715,2021-08-31,9,Top,670950,663630,FF,93.0,2236.0,-2.41,54.16,6.35,-0.81,1.67,-0.09,3.85,11.0,,ball,,,,92.5,201.0,R,R
632715,2021-08-31,9,Top,670950,663630,FF,92.7,2118.0,-2.39,54.12,6.35,-0.56,1.44,0.07,2.94,2.0,,called_strike,,,,92.0,199.0,R,R
632715,2021-08-31,9,Top,670950,622761,SL,82.9,2029.0,-2.61,54.13,6.32,0.22,0.06,-0.9,3.13,11.0,field_out,hit_into_play,102.2,40.0,364.0,82.8,82.0,R,R
632715,2021-08-31,9,Top,670950,622761,SL,83.7,1981.0,-2.52,54.26,6.4,0.21,0.12,-0.41,4.33,11.0,,ball,,,,83.3,127.0,R,R
632715,2021-08-31,9,Top,670950,622761,FF,93.7,2109.0,-2.35,54.04,6.35,-0.63,1.61,-0.49,2.9,1.0,,foul,67.3,34.0,184.0,93.4,197.0,R,R
632715,2021-08-31,9,Top,670950,600474,FF,93.2,2013.0,-2.37,54.17,6.32,-0.69,1.49,-0.08,3.08,2.0,field_out,hit_into_play,108.9,16.0,311.0,92.8,204.0,R,R
632715,2021-08-31,9,Top,670950,600474,SL,84.3,1862.0,-2.52,54.25,6.34,0.18,-0.14,-0.22,2.46,5.0,,called_strike,,,,83.3,9.0,R,R
632715,2021-08-31,9,Top,670950,600474,SL,83.2,1792.0,-2.57,54.3,6.42,0.3,-0.11,-0.79,5.13,11.0,,ball,,,,82.6,72.0,R,R
632715,2021-08-31,9,Top,670950,600474,SL,85.7,2076.0,-2.64,54.16,6.29,0.49,0.12,0.66,0.3,14.0,,swinging_strike,,,,85.6,177.0,R,R
632715,2021-08-31,8,Bot,669330,545341,FF,97.6,2110.0,-0.83,54.26,6.83,-0.04,1.51,0.14,2.55,5.0,field_out,hit_into_play,96.6,18.0,341.0,97.2,199.0,R,R
632715,2021-08-31,8,Bot,669330,545341,FF,97.0,2309.0,-0.96,54.34,6.84,0.05,1.64,0.32,3.56,3.0,,foul,84.6,77.0,147.0,96.3,195.0,R,R
632715,2021-08-31,8,Bot,669330,545341,FC,89.1,2277.0,-1.08,54.4,6.8,0.28,0.42,0.34,3.83,12.0,,ball,,,,88.7,177.0,R,R
632715,2021-08-31,8,Bot,669330,545341,FF,97.3,2287.0,-0.81,54.34,6.83,0.01,1.7,0.91,1.39,14.0,,ball,,,,96.3,197.0,R,R
632715,2021-08-31,8,Bot,669330,545341,FF,97.6,2220.0,-0.92,54.4,6.85,-0.31,1.64,-0.15,3.46,2.0,,swinging_strike,,,,96.6,200.0,R,R
632715,2021-08-31,8,Bot,669330,545341,FC,89.6,2656.0,-1.05,54.17,6.77,0.52,0.43,1.93,0.44,14.0,,blocked_ball,,,,89.3,185.0,R,R
632715,2021-08-31,8,Bot,669330,666971,FF,96.3,2262.0,-0.97,54.39,6.91,-0.57,1.49,-0.18,2.76,5.0,force_out,hit_into_play,88.2,-9.0,15.0,95.1,203.0,R,R
632715,2021-08-31,8,Bot,669330,666971,FF,96.7,2247.0,-0.98,54.37,6.91,-0.13,1.64,0.54,3.8,12.0,,foul,81.9,58.0,200.0,95.9,197.0,R,R
632715,2021-08-31,8,Bot,669330,606192,FC,86.3,2499.0,-1.04,54.45,6.74,0.44,0.08,0.23,2.52,5.0,single,hit_into_play,106.0,21.0,339.0,85.8,140.0,R,R
632715,2021-08-31,8,Bot,669330,606192,FF,97.6,2390.0,-0.88,54.35,6.9,-0.25,1.71,0.83,3.63,12.0,,foul,78.1,27.0,240.0,96.6,196.0,R,R
632715,2021-08-31,8,Bot,669330,606192,FF,97.3,2512.0,-0.91,54.4,6.89,-0.24,1.71,-0.2,3.33,2.0,,called_strike,,,,96.2,199.0,R,R
632715,2021-08-31,8,Bot,669330,666182,FF,97.6,2437.0,-0.83,54.35,6.83,-0.49,1.71,0.98,2.16,14.0,field_out,hit_into_play,101.1,2.0,87.0,96.7,195.0,R,R
632715,2021-08-31,8,Bot,669330,666182,FC,88.6,2450.0,-1.01,54.58,6.87,0.36,0.35,0.84,3.07,12.0,,called_strike,,,,87.6,169.0,R,R
632715,2021-08-31,8,Bot,669330,666182,FC,89.1,2532.0,-1.02,54.47,6.83,0.28,0.33,1.29,1.14,14.0,,swinging_strike,,,,88.2,205.0,R,R
632715,2021-08-31,8,Top,670950,602104,FF,93.2,2124.0,-2.26,54.01,6.35,-0.59,1.58,-0.51,2.55,4.0,field_out,hit_into_play,90.7,-10.0,13.0,93.1,202.0,R,R
632715,2021-08-31,8,Top,670950,602104,CH,84.6,2280.0,-2.44,54.19,6.34,-1.43,0.93,-2.14,2.17,13.0,,ball,,,,84.5,235.0,R,R
