game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count,on_3b,on_2b,on_1b,outs_when_up
775333,2024-10-01,1,Top,650633,624585,SL,86.9,2506,-3.34,54.39,5.42,0.42,-0.15,0.17,2.39,5,,called_strike,,,,86.8,102,R,R,1,0,1,0-1,671739.0,,621566.0,2
775333,2024-10-01,1,Top,650633,624585,SI,95.5,2255,-3.38,54.2,5.4,-1.34,0.42,0.67,2.53,6,,called_strike,,,,95.2,226,R,R,1,0,2,0-2,671739.0,,621566.0,2
775333,2024-10-01,1,Top,650633,624585,SI,95.8,2194,-3.08,54.15,5.53,-1.38,0.62,-1.67,2.27,13,strikeout,swinging_strike,,,,95.9,223,R,R,1,0,3,0-3,671739.0,,621566.0,2
775333,2024-10-01,1,Top,650633,621566,FF,95.7,2347,-3.25,54.16,5.61,-0.73,1.42,-0.18,2.37,5,,foul,77.2,46.0,216.0,95.2,216,L,R,2,0,1,0-1,,,671739.0,2
775333,2024-10-01,1,Top,650633,621566,CH,90.3,2122,-3.39,54.31,5.32,-1.57,0.52,-1.01,1.39,13,,ball,,,,89.7,243,L,R,2,1,1,1-1,,,671739.0,2
775333,2024-10-01,1,Top,650633,621566,CH,89.5,2147,-3.31,54.42,5.36,-1.56,0.6,0.3,1.61,9,,called_strike,,,,88.7,240,L,R,2,1,2,1-2,,,671739.0,2
775333,2024-10-01,1,Top,650633,621566,SI,95.9,2265,-3.22,54.42,5.53,-1.48,0.71,0.12,3.85,12,,ball,,,,94.9,223,L,R,2,2,2,2-2,,,671739.0,2
775333,2024-10-01,1,Top,650633,621566,CH,89.6,2132,-3.39,54.18,5.26,-1.73,0.51,-1.17,2.34,13,single,hit_into_play,72.1,30.0,251.0,89.3,245,L,R,2,2,2,2-2,,,671739.0,2
775333,2024-10-01,1,Top,650633,542303,FF,96.2,2399,-3.11,54.38,5.74,-0.67,1.35,0.56,3.07,3,,called_strike,,,,95.5,216,R,R,3,0,1,0-1,,,671739.0,1
775333,2024-10-01,1,Top,650633,542303,SI,95.2,2368,-3.1,54.37,5.59,-1.48,0.69,0.05,1.81,8,,foul,73.6,-37.0,2.0,94.6,215,R,R,3,0,2,0-2,,,671739.0,1
775333,2024-10-01,1,Top,650633,542303,SI,95.7,2371,-3.12,54.2,5.49,-1.35,0.97,-0.69,1.64,7,strikeout,called_strike,,,,95.5,213,R,R,3,0,3,0-3,,,671739.0,1
775333,2024-10-01,1,Top,650633,645277,FF,95.0,2390,-3.21,54.31,5.65,-0.63,1.54,-0.27,3.35,2,,foul,78.1,19.0,199.0,94.3,216,R,R,4,0,1,0-1,,,671739.0,0
775333,2024-10-01,1,Top,650633,645277,SI,94.5,2361,-3.49,54.33,5.37,-1.5,0.45,1.93,1.89,14,,ball,,,,93.2,229,R,R,4,1,1,1-1,,,671739.0,0
775333,2024-10-01,1,Top,650633,645277,SL,86.4,2486,-3.2,54.32,5.46,0.51,0.0,0.5,2.16,6,,foul,83.4,-21.0,6.0,86.1,107,R,R,4,1,2,1-2,,,671739.0,0
775333,2024-10-01,1,Top,650633,645277,ST,84.9,2806,-3.43,54.57,5.35,0.88,0.29,0.35,2.27,6,strikeout,swinging_strike,,,,84.2,67,R,R,4,1,3,1-3,,,671739.0,0
775333,2024-10-01,1,Top,650633,671739,SI,94.9,2278,-3.5,54.51,5.31,-1.67,0.34,0.0,2.05,8,,called_strike,,,,93.9,231,L,R,5,0,1,0-1,,,,0
775333,2024-10-01,1,Top,650633,671739,SI,94.4,2354,-3.58,54.53,5.37,-1.54,0.24,-0.21,2.07,8,single,hit_into_play,81.8,14.0,202.0,93.3,223,L,R,5,0,1,0-1,,,,0
775333,2024-10-01,1,Bot,700363,593428,CU,73.7,2211,-1.55,53.47,5.9,0.69,-1.44,-0.81,1.73,7,,called_strike,,,,73.6,28,R,R,6,0,1,0-1,,,701538.0,2
775333,2024-10-01,1,Bot,700363,593428,CH,82.2,1143,-1.61,53.22,5.79,-1.68,0.3,-0.92,0.71,13,,blocked_ball,,,,82.8,229,R,R,6,1,1,1-1,,,701538.0,2
775333,2024-10-01,1,Bot,700363,593428,FF,95.5,2165,-1.69,53.65,5.83,-0.84,1.48,-0.41,2.96,4,field_out,hit_into_play,96.7,6.0,147.0,96.0,208,R,R,6,1,1,1-1,,,701538.0,2
775333,2024-10-01,1,Bot,700363,701538,FF,95.8,2047,-1.87,53.63,5.82,-0.9,1.47,-0.58,3.32,1,single,hit_into_play,102.5,1.0,61.0,96.5,212,L,R,7,0,0,0-0,,,,2
775333,2024-10-01,1,Bot,700363,592518,CU,73.5,2139,-1.64,53.42,5.8,0.65,-1.26,-0.4,3.27,1,,called_strike,,,,74.0,26,R,R,8,0,1,0-1,,,,1
775333,2024-10-01,1,Bot,700363,592518,FF,97.9,2228,-1.69,53.48,5.84,-0.41,1.65,0.91,2.81,12,,foul,78.6,54.0,217.0,98.7,204,R,R,8,0,2,0-2,,,,1
775333,2024-10-01,1,Bot,700363,592518,CH,84.4,1036,-1.6,53.11,5.67,-1.22,0.65,0.54,1.05,14,field_out,hit_into_play,83.8,3.0,59.0,85.7,235,R,R,8,0,2,0-2,,,,1
775333,2024-10-01,1,Bot,700363,595777,FF,94.6,2161,-1.85,53.4,5.7,-0.94,1.32,-0.09,1.7,8,,called_strike,,,,95.8,210,L,R,9,0,1,0-1,,,,0
775333,2024-10-01,1,Bot,700363,595777,CH,83.5,1118,-1.64,53.19,5.69,-0.59,0.77,1.18,1.92,14,,ball,,,,85.1,235,L,R,9,1,1,1-1,,,,0
775333,2024-10-01,1,Bot,700363,595777,CH,82.4,1146,-1.7,53.23,5.72,-0.86,0.53,1.0,1.35,14,,ball,,,,83.7,234,L,R,9,2,1,2-1,,,,0
775333,2024-10-01,1,Bot,700363,595777,FF,95.0,2144,-1.98,53.49,5.66,-0.79,1.39,-0.18,3.16,2,,swinging_strike,,,,96.2,214,L,R,9,2,2,2-2,,,,0
775333,2024-10-01,1,Bot,700363,595777,FF,97.8,2227,-1.93,53.5,5.76,-0.75,1.51,0.55,2.77,6,,foul,70.8,44.0,199.0,98.8,208,L,R,9,2,2,2-2,,,,0
775333,2024-10-01,1,Bot,700363,595777,CH,83.8,1033,-1.63,53.21,5.78,-0.48,0.97,1.66,1.86,14,,ball,,,,84.8,229,L,R,9,3,2,3-2,,,,0
775333,2024-10-01,1,Bot,700363,595777,CH,81.6,1176,-1.64,53.22,5.7,-1.42,0.21,0.0,1.62,8,strikeout,swinging_strike,,,,82.7,237,L,R,9,3,3,3-3,,,,0
775333,2024-10-01,1,Bot,700363,665487,FF,93.5,1987,-1.83,53.4,5.71,-0.8,1.57,-0.36,2.48,4,home_run,hit_into_play,112.8,39.0,415.0,94.6,210,R,R,10,0,0,0-0,,,650333.0,0
775333,2024-10-01,1,Bot,700363,650333,FF,93.3,2034,-1.78,53.49,5.79,-0.86,1.43,0.32,3.34,3,,called_strike,,,,94.3,213,L,R,11,0,1,0-1,,,,0
775333,2024-10-01,1,Bot,700363,650333,CH,82.2,1228,-1.83,53.45,5.8,-1.44,0.5,-1.0,3.6,11,,ball,,,,83.5,229,L,R,11,1,1,1-1,,,,0
775333,2024-10-01,1,Bot,700363,650333,CH,82.7,1116,-1.59,53.28,5.66,-1.27,0.89,0.44,0.44,14,,ball,,,,84.0,227,L,R,11,2,1,2-1,,,,0
775333,2024-10-01,1,Bot,700363,650333,FF,93.4,2036,-2.0,53.46,5.73,-0.88,1.51,-1.17,3.19,11,,ball,,,,94.3,210,L,R,11,3,1,3-1,,,,0
775333,2024-10-01,1,Bot,700363,650333,FF,93.1,2057,-1.85,53.37,5.7,-0.93,1.47,-0.16,3.53,11,,foul,94.5,70.0,132.0,94.0,213,L,R,11,3,2,3-2,,,,0
775333,2024-10-01,1,Bot,700363,650333,FF,94.5,2073,-1.89,53.39,5.71,-0.87,1.4,-0.42,2.2,4,single,hit_into_play,92.5,12.0,207.0,95.7,213,L,R,11,3,2,3-2,,,,0
775333,2024-10-01,2,Top,650633,570482,SL,86.8,2531,-3.22,54.38,5.46,0.32,0.15,1.6,1.24,14,,ball,,,,86.6,105,R,R,12,1,0,1-0,,,,2
775333,2024-10-01,2,Top,650633,570482,SI,93.9,2366,-3.37,54.3,5.39,-1.68,0.36,-0.19,2.73,5,,foul,77.8,11.0,137.0,93.5,228,R,R,12,1,1,1-1,,,,2
775333,2024-10-01,2,Top,650633,570482,FF,95.6,2468,-3.08,54.45,5.74,-0.66,1.25,1.02,2.02,14,,ball,,,,94.8,215,R,R,12,2,1,2-1,,,,2
775333,2024-10-01,2,Top,650633,570482,ST,85.3,2843,-3.2,54.44,5.54,1.15,0.44,1.52,0.75,14,,ball,,,,84.2,61,R,R,12,3,1,3-1,,,,2
775333,2024-10-01,2,Top,650633,570482,FF,94.8,2459,-3.05,54.49,5.76,-0.54,1.4,0.94,2.62,12,field_out,hit_into_play,85.6,49.0,261.0,94.1,214,R,R,12,3,1,3-1,,,,2
775333,2024-10-01,2,Top,650633,518595,FF,94.9,2329,-3.2,54.51,5.73,-0.62,1.43,0.47,3.13,3,,called_strike,,,,93.7,218,R,R,13,0,1,0-1,,,,1
775333,2024-10-01,2,Top,650633,518595,SL,85.8,2479,-3.33,54.54,5.52,0.17,-0.08,1.02,1.95,14,,ball,,,,84.7,91,R,R,13,1,1,1-1,,,,1
775333,2024-10-01,2,Top,650633,518595,SI,94.6,2324,-3.33,54.55,5.56,-1.72,0.41,-2.2,1.86,13,,ball,,,,93.3,224,R,R,13,2,1,2-1,,,,1
775333,2024-10-01,2,Top,650633,518595,SL,85.9,2512,-3.24,54.3,5.41,0.2,-0.01,1.23,1.65,14,,ball,,,,85.6,84,R,R,13,3,1,3-1,,,,1
775333,2024-10-01,2,Top,650633,518595,SI,93.7,2327,-3.33,54.34,5.36,-1.51,0.23,-0.52,2.05,7,field_out,hit_into_play,86.5,-14.0,8.0,93.1,225,R,R,13,3,1,3-1,,,,1
775333,2024-10-01,2,Top,650633,657656,SI,94.5,2289,-3.4,54.31,5.45,-1.75,0.35,0.22,1.84,8,,called_strike,,,,93.7,223,R,R,14,0,1,0-1,,,,0
775333,2024-10-01,2,Top,650633,657656,FF,95.3,2457,-3.08,54.49,5.81,-0.71,1.59,0.03,3.73,12,field_out,hit_into_play,80.7,36.0,262.0,94.2,214,R,R,14,0,1,0-1,,,,0
775333,2024-10-01,2,Bot,607481,650333,ST,81.7,2294,2.22,54.28,5.0,-1.26,0.18,-0.23,2.7,5,,foul,47.2,9.0,53.0,81.5,290,L,L,15,0,1,0-1,,,456781.0,1
775333,2024-10-01,2,Bot,607481,650333,SI,93.4,2249,2.01,53.95,4.99,1.28,-0.07,-0.64,1.99,7,grounded_into_double_play,hit_into_play,89.9,-34.0,3.0,93.3,115,L,L,15,0,1,0-1,,,456781.0,1
775333,2024-10-01,2,Bot,700363,543309,FF,94.4,2078,-1.76,53.46,5.8,-0.74,1.51,0.52,1.98,9,,called_strike,,,,95.3,209,R,R,16,0,1,0-1,630105.0,,456781.0,0
775333,2024-10-01,2,Bot,700363,543309,FF,95.5,2065,-1.53,53.59,5.79,-0.78,1.49,0.01,2.55,5,sac_fly,hit_into_play,94.3,43.0,306.0,96.1,211,R,R,16,0,1,0-1,630105.0,,456781.0,0
775333,2024-10-01,2,Bot,700363,456781,FF,93.7,2012,-1.68,53.51,5.77,-0.95,1.43,0.13,2.9,2,,called_strike,,,,94.6,209,R,R,17,0,1,0-1,,,630105.0,0
775333,2024-10-01,2,Bot,700363,456781,SL,86.6,2088,-1.76,53.56,5.8,-0.24,0.8,-0.29,3.35,11,,foul,70.8,61.0,176.0,87.4,179,R,R,17,0,2,0-2,,,630105.0,0
775333,2024-10-01,2,Bot,700363,456781,CH,84.1,1141,-1.54,53.15,5.74,-1.4,0.53,0.15,0.74,14,,blocked_ball,,,,85.4,231,R,R,17,1,2,1-2,,,630105.0,0
775333,2024-10-01,2,Bot,700363,456781,CH,83.0,1158,-1.51,53.3,5.83,-1.29,0.73,0.65,1.09,14,,ball,,,,83.7,231,R,R,17,2,2,2-2,,,630105.0,0
775333,2024-10-01,2,Bot,700363,456781,FF,96.4,2119,-1.66,53.6,5.83,-0.73,1.47,0.42,2.54,6,single,hit_into_play,98.1,9.0,186.0,96.7,210,R,R,17,2,2,2-2,,,630105.0,0
775333,2024-10-01,2,Bot,700363,630105,CU,75.3,2261,-1.66,53.44,5.85,1.21,-0.96,1.84,0.88,14,hit_by_pitch,hit_by_pitch,,,,75.5,31,L,R,18,0,0,0-0,,,,0
775333,2024-10-01,3,Top,650633,621566,CH,88.3,2132,-3.25,54.29,5.28,-1.52,0.43,0.4,2.1,9,,called_strike,,,,87.9,241,L,R,19,0,1,0-1,,671739.0,542303.0,2
775333,2024-10-01,3,Top,650633,621566,SI,93.3,2333,-3.3,54.29,5.41,-1.26,0.39,0.52,3.41,3,,foul,74.4,58.0,175.0,92.9,224,L,R,19,0,2,0-2,,671739.0,542303.0,2
775333,2024-10-01,3,Top,650633,621566,ST,82.2,2872,-3.34,54.68,5.46,1.62,0.16,-0.55,2.79,4,,foul,79.9,44.0,235.0,81.0,68,L,R,19,0,2,0-2,,671739.0,542303.0,2
775333,2024-10-01,3,Top,650633,621566,FF,96.0,2428,-2.98,54.33,5.77,-0.7,1.5,0.14,4.11,12,,foul,75.8,10.0,131.0,95.3,218,L,R,19,0,2,0-2,,671739.0,542303.0,2
775333,2024-10-01,3,Top,650633,621566,SL,85.8,2530,-3.15,54.36,5.51,0.27,-0.1,0.81,0.92,14,strikeout,swinging_strike_blocked,,,,85.2,63,L,R,19,0,2,0-2,,671739.0,542303.0,2
775333,2024-10-01,3,Top,650633,542303,SL,86.0,2537,-3.1,54.17,5.47,0.38,-0.05,1.83,1.22,14,,ball,,,,85.7,96,R,R,20,1,0,1-0,,,671739.0,2
775333,2024-10-01,3,Top,650633,542303,SI,95.0,2397,-3.28,54.23,5.32,-1.49,0.62,1.23,2.01,14,,ball,,,,94.4,229,R,R,20,2,0,2-0,,,671739.0,2
775333,2024-10-01,3,Top,650633,542303,FF,96.1,2456,-2.98,54.36,5.73,-0.72,1.52,0.43,3.05,3,single,hit_into_play,85.2,13.0,158.0,95.3,219,R,R,20,2,0,2-0,,,671739.0,2
775333,2024-10-01,3,Top,650633,645277,FF,95.1,2339,-2.98,54.4,5.76,-0.79,1.28,-0.55,3.1,1,,called_strike,,,,94.3,212,R,R,21,0,1,0-1,,,671739.0,1
775333,2024-10-01,3,Top,650633,645277,ST,82.9,2745,-3.28,54.62,5.41,0.79,0.12,-0.57,1.2,13,,foul,89.6,13.0,197.0,82.1,64,R,R,21,0,2,0-2,,,671739.0,1
775333,2024-10-01,3,Top,650633,645277,FF,94.4,2305,-2.89,54.2,5.74,-0.65,1.34,-0.18,3.57,11,,foul,76.1,50.0,214.0,94.0,215,R,R,21,0,2,0-2,,,671739.0,1
775333,2024-10-01,3,Top,650633,645277,SI,94.6,2396,-3.31,54.13,5.27,-1.61,0.56,1.72,0.93,14,,ball,,,,93.6,234,R,R,21,1,2,1-2,,,671739.0,1
775333,2024-10-01,3,Top,650633,645277,ST,84.4,2864,-3.16,54.51,5.51,1.38,0.31,0.83,2.8,3,strikeout,swinging_strike,,,,83.6,63,R,R,21,1,3,1-3,,,671739.0,1
775333,2024-10-01,3,Top,650633,671739,ST,81.2,2872,-3.56,54.6,5.47,1.55,0.36,-0.95,3.3,11,,called_strike,,,,80.4,71,L,R,22,0,1,0-1,,,,1
775333,2024-10-01,3,Top,650633,671739,FF,96.7,2480,-3.2,54.59,5.72,-0.75,1.18,0.45,2.61,6,single,hit_into_play,104.1,-4.0,29.0,95.7,223,L,R,22,0,1,0-1,,,,1
775333,2024-10-01,3,Top,650633,606115,SI,92.9,2239,-3.31,54.65,5.55,-1.53,0.48,0.57,2.93,3,,called_strike,,,,91.4,230,R,R,23,0,1,0-1,,,,0
775333,2024-10-01,3,Top,650633,606115,SI,93.2,2211,-3.28,54.68,5.46,-1.5,0.63,-2.23,3.04,11,,ball,,,,92.2,223,R,R,23,1,1,1-1,,,,0
775333,2024-10-01,3,Top,650633,606115,SL,84.5,2546,-3.38,54.47,5.42,0.26,-0.27,0.78,1.74,9,,swinging_strike,,,,83.9,77,R,R,23,1,2,1-2,,,,0
775333,2024-10-01,3,Top,650633,606115,SI,94.6,2265,-3.34,54.67,5.6,-1.46,0.66,0.88,2.65,12,field_out,hit_into_play,91.9,2.0,65.0,93.3,223,R,R,23,1,2,1-2,,,,0
775333,2024-10-01,3,Bot,607481,592518,ST,83.5,2285,2.08,54.33,5.19,-1.19,0.07,1.65,1.63,14,,ball,,,,83.0,300,R,L,24,1,0,1-0,,,665487.0,1
