game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count,on_3b,on_2b,on_1b,outs_when_up
744806,2024-09-01,1,Top,680730,641355,SL,84.2,2276.0,2.25,54.0,5.96,-0.33,0.27,-0.71,2.52,4,,called_strike,,,,85.4,307.0,L,L,1,0,1,0-1,,,621020.0,2
744806,2024-09-01,1,Top,680730,641355,SL,83.4,2330.0,2.38,53.97,5.86,-0.42,0.38,-0.01,2.75,5,,foul,97.9,32.0,336.0,84.4,306.0,L,L,1,0,2,0-2,,,621020.0,2
744806,2024-09-01,1,Top,680730,641355,SL,84.8,2206.0,2.21,54.1,5.87,-0.44,0.04,-1.17,1.28,13,strikeout,swinging_strike,,,,85.2,286.0,L,L,1,0,3,0-3,,,621020.0,2
744806,2024-09-01,1,Top,680730,673548,FF,91.5,1908.0,1.55,54.05,6.5,0.4,1.36,1.22,3.81,12,,ball,,,,91.7,157.0,R,L,2,1,0,1-0,,,621020.0,1
744806,2024-09-01,1,Top,680730,673548,FF,91.6,2058.0,1.42,53.9,6.33,0.23,1.44,-1.16,2.57,11,,ball,,,,92.0,156.0,R,L,2,2,0,2-0,,,621020.0,1
744806,2024-09-01,1,Top,680730,673548,FF,91.4,2086.0,1.49,53.84,6.4,0.45,1.39,-0.05,1.83,8,,called_strike,,,,92.0,156.0,R,L,2,2,1,2-1,,,621020.0,1
744806,2024-09-01,1,Top,680730,673548,FF,91.2,2140.0,1.32,53.99,6.44,0.19,1.38,0.17,1.96,8,,foul,69.9,29.0,206.0,91.6,166.0,R,L,2,2,2,2-2,,,621020.0,1
744806,2024-09-01,1,Top,680730,673548,FS,86.2,1107.0,2.13,53.9,6.24,0.93,0.59,-0.62,1.97,4,strikeout,called_strike,,,,87.2,144.0,R,L,2,2,3,2-3,,,621020.0,1
744806,2024-09-01,1,Top,680730,621020,FF,93.6,2072.0,1.44,53.78,6.28,0.22,1.41,0.91,3.01,12,,called_strike,,,,94.7,157.0,R,L,3,0,1,0-1,,,,1
744806,2024-09-01,1,Top,680730,621020,FS,84.7,836.0,1.84,53.86,6.19,0.25,1.03,-0.28,2.77,4,,foul,31.2,-46.0,3.0,85.3,142.0,R,L,3,0,2,0-2,,,,1
744806,2024-09-01,1,Top,680730,621020,FS,85.4,906.0,1.72,53.86,6.11,0.63,0.69,0.31,2.73,6,single,hit_into_play,107.4,13.0,229.0,86.0,144.0,R,L,3,0,2,0-2,,,,1
744806,2024-09-01,1,Top,680730,664023,FF,93.1,2160.0,1.43,53.92,6.3,0.41,1.49,0.15,2.9,5,,foul,75.8,62.0,184.0,93.8,155.0,R,L,4,0,1,0-1,,,,0
744806,2024-09-01,1,Top,680730,664023,FS,86.3,981.0,1.64,53.82,6.2,0.06,1.09,-0.45,3.47,1,,called_strike,,,,87.1,150.0,R,L,4,0,2,0-2,,,,0
744806,2024-09-01,1,Top,680730,664023,FS,83.6,777.0,1.77,53.73,6.27,0.39,0.66,-0.29,2.42,4,strikeout,swinging_strike,,,,84.5,137.0,R,L,4,0,3,0-3,,,,0
744806,2024-09-01,1,Bot,696136,665953,FF,92.3,2234.0,2.21,54.07,5.93,0.33,1.34,0.02,2.72,5,,foul,62.3,43.0,169.0,93.0,152.0,R,L,5,0,1,0-1,,,,2
744806,2024-09-01,1,Bot,696136,665953,CH,82.0,1562.0,2.32,54.19,5.82,1.07,0.37,0.42,0.43,14,,ball,,,,82.3,121.0,R,L,5,1,1,1-1,,,,2
744806,2024-09-01,1,Bot,696136,665953,FF,91.2,2344.0,2.29,54.19,5.97,0.24,1.34,0.28,3.57,12,,foul,76.3,65.0,187.0,91.7,156.0,R,L,5,1,2,1-2,,,,2
744806,2024-09-01,1,Bot,696136,665953,FF,92.6,2286.0,2.33,54.18,5.89,0.31,1.3,0.63,3.01,3,,foul,72.9,36.0,211.0,93.2,153.0,R,L,5,1,2,1-2,,,,2
744806,2024-09-01,1,Bot,696136,665953,CH,82.4,1506.0,2.24,54.17,5.76,1.08,0.46,0.48,0.6,14,,ball,,,,82.6,123.0,R,L,5,2,2,2-2,,,,2
744806,2024-09-01,1,Bot,696136,665953,CH,81.5,1442.0,2.21,54.21,5.89,0.92,0.73,0.85,1.8,14,,foul,88.7,-9.0,11.0,81.6,121.0,R,L,5,2,2,2-2,,,,2
744806,2024-09-01,1,Bot,696136,665953,SI,92.1,2167.0,2.51,54.23,5.75,1.05,1.02,0.43,2.57,6,field_out,hit_into_play,94.4,37.0,325.0,92.3,133.0,R,L,5,2,2,2-2,,,,2
744806,2024-09-01,1,Bot,696136,677588,FF,91.4,2253.0,2.15,54.09,6.03,0.21,1.35,-0.44,3.9,11,,ball,,,,92.3,152.0,L,L,6,1,0,1-0,,,,1
744806,2024-09-01,1,Bot,696136,677588,SI,91.9,2136.0,2.49,54.2,5.84,1.27,0.95,-0.08,1.96,8,,called_strike,,,,92.0,142.0,L,L,6,1,1,1-1,,,,1
744806,2024-09-01,1,Bot,696136,677588,SL,85.5,2656.0,2.32,53.85,5.87,-0.48,0.18,-1.82,0.99,13,,ball,,,,85.8,290.0,L,L,6,2,1,2-1,,,,1
744806,2024-09-01,1,Bot,696136,677588,FF,91.8,2364.0,2.38,54.18,5.93,0.15,1.47,-0.14,2.92,2,field_out,hit_into_play,92.0,51.0,269.0,92.3,151.0,L,L,6,2,1,2-1,,,,1
744806,2024-09-01,1,Bot,696136,686611,FF,91.8,2281.0,2.33,54.25,5.94,0.46,1.41,-0.05,2.87,2,,called_strike,,,,91.7,149.0,R,L,7,0,1,0-1,,,,0
744806,2024-09-01,1,Bot,696136,686611,CH,81.4,1449.0,2.38,54.32,5.83,1.07,0.24,1.22,0.09,14,,ball,,,,81.1,119.0,R,L,7,1,1,1-1,,,,0
744806,2024-09-01,1,Bot,696136,686611,CH,81.5,1458.0,2.43,54.2,5.88,0.99,0.34,0.59,2.1,6,,called_strike,,,,81.7,119.0,R,L,7,1,2,1-2,,,,0
744806,2024-09-01,1,Bot,696136,686611,FF,93.0,2361.0,2.33,54.27,5.93,0.32,1.35,0.52,3.18,3,,foul,78.5,19.0,123.0,93.3,150.0,R,L,7,1,2,1-2,,,,0
744806,2024-09-01,1,Bot,696136,686611,FF,92.5,2354.0,2.18,54.14,5.93,0.33,1.38,-0.27,2.77,2,,foul,79.7,9.0,87.0,92.8,149.0,R,L,7,1,2,1-2,,,,0
744806,2024-09-01,1,Bot,696136,686611,CH,82.7,1466.0,2.3,54.29,5.79,0.95,0.21,1.11,2.04,14,field_out,hit_into_play,94.5,17.0,315.0,83.4,121.0,R,L,7,1,2,1-2,,,,0
744806,2024-09-01,2,Top,680730,663538,FF,94.0,2318.0,1.15,53.8,6.28,0.44,1.49,-0.05,2.32,5,,foul_tip,,,,94.8,161.0,R,L,8,0,0,0-0,,,,2
744806,2024-09-01,2,Top,680730,663538,FF,95.1,2285.0,1.4,53.71,6.19,0.65,1.46,-0.33,0.43,13,,ball,,,,95.8,161.0,R,L,8,1,0,1-0,,,,2
744806,2024-09-01,2,Top,680730,663538,FF,93.6,2151.0,1.44,53.91,6.21,0.39,1.51,-0.56,2.83,1,field_out,hit_into_play,81.8,-4.0,27.0,94.4,160.0,R,L,8,1,0,1-0,,,,2
744806,2024-09-01,2,Top,680730,621550,FF,93.6,2121.0,1.19,53.97,6.44,0.23,1.54,0.09,2.91,2,,foul,75.7,54.0,215.0,94.3,159.0,R,L,9,0,1,0-1,,,,1
744806,2024-09-01,2,Top,680730,621550,FF,93.2,2203.0,1.25,53.91,6.34,0.4,1.47,-0.17,2.75,5,,foul,78.4,69.0,178.0,93.6,157.0,R,L,9,0,2,0-2,,,,1
744806,2024-09-01,2,Top,680730,621550,FF,94.1,2244.0,1.62,53.73,6.22,0.45,1.45,-0.31,2.0,7,,foul,68.3,54.0,176.0,95.0,157.0,R,L,9,0,2,0-2,,,,1
744806,2024-09-01,2,Top,680730,621550,CU,80.6,2360.0,1.64,53.92,6.13,-0.36,-0.65,-0.38,0.68,13,,ball,,,,81.4,335.0,R,L,9,1,2,1-2,,,,1
744806,2024-09-01,2,Top,680730,621550,FS,86.5,1137.0,1.57,53.81,6.19,0.59,1.06,-0.44,0.74,13,,ball,,,,87.5,154.0,R,L,9,2,2,2-2,,,,1
744806,2024-09-01,2,Top,680730,621550,FF,94.1,2191.0,1.36,53.84,6.25,0.41,1.41,0.01,2.0,8,field_out,hit_into_play,95.2,44.0,311.0,95.1,158.0,R,L,9,2,2,2-2,,,,1
744806,2024-09-01,2,Top,680730,670623,FF,92.5,2173.0,1.53,53.89,6.26,0.39,1.59,-0.11,3.62,11,,ball,,,,92.9,158.0,R,L,10,1,0,1-0,,,,0
744806,2024-09-01,2,Top,680730,670623,FF,92.3,2104.0,1.38,53.94,6.36,0.32,1.6,0.46,2.16,6,,called_strike,,,,92.9,158.0,R,L,10,1,1,1-1,,,,0
744806,2024-09-01,2,Top,680730,670623,FF,92.6,2195.0,1.29,54.0,6.44,0.38,1.63,-0.4,3.11,1,,foul,96.3,11.0,159.0,93.1,160.0,R,L,10,1,2,1-2,,,,0
