game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
717563,2023-06-30,9,Bot,640451,669016,FS,90.8,1075.0,-2.13,54.25,5.85,-0.93,-0.03,-0.76,0.74,13,strikeout,swinging_strike_blocked,,,,90.9,239.0,L,R
717563,2023-06-30,9,Bot,640451,669016,FF,97.6,2051.0,-1.94,54.32,6.06,-0.75,1.26,0.4,1.69,9,,called_strike,,,,97.2,212.0,L,R
717563,2023-06-30,9,Bot,640451,669016,FF,99.0,2066.0,-2.16,54.23,6.09,-0.52,1.18,-0.09,3.4,11,,called_strike,,,,98.9,209.0,L,R
717563,2023-06-30,9,Bot,640451,664761,SL,86.2,2406.0,-2.17,54.5,5.87,0.29,-0.07,0.98,2.05,14,field_out,hit_into_play,67.6,-50.0,2.0,85.9,77.0,R,R
717563,2023-06-30,9,Bot,640451,664761,SL,87.1,2334.0,-2.3,54.47,5.86,0.26,0.08,0.17,1.64,8,,called_strike,,,,87.0,67.0,R,R
717563,2023-06-30,9,Bot,640451,681082,FS,90.2,1027.0,-2.07,54.37,5.85,-0.88,0.13,-0.34,1.04,13,strikeout,swinging_strike,,,,90.0,242.0,L,R
717563,2023-06-30,9,Bot,640451,681082,FF,97.9,2132.0,-2.07,54.36,6.15,-0.68,1.36,0.14,3.86,12,,foul,78.7,32.0,252.0,97.8,209.0,L,R
717563,2023-06-30,9,Bot,640451,681082,FF,98.6,2136.0,-2.19,54.3,6.06,-0.5,1.28,-0.65,2.67,4,,called_strike,,,,98.5,214.0,L,R
717563,2023-06-30,9,Bot,640451,681082,FF,97.2,2150.0,-2.19,54.2,6.04,-0.52,1.27,0.48,2.43,6,,called_strike,,,,97.0,209.0,L,R
717563,2023-06-30,9,Bot,640451,681082,CU,82.5,1982.0,-2.28,54.47,5.84,0.7,-0.78,-0.26,1.38,8,,ball,,,,82.0,37.0,L,R
