game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
635914,2020-09-30,13,Bot,607237,518692,SL,85.6,1846.0,3.1,53.9,5.83,0.25,0.32,-0.08,2.22,8.0,single,hit_into_play,88.7,16.0,246.0,86.2,146.0,L,L
635914,2020-09-30,13,Bot,607237,518692,SL,84.5,1859.0,3.22,53.89,5.82,-0.07,0.08,-0.08,2.66,5.0,,foul,75.2,25.0,232.0,85.1,234.0,L,L
635914,2020-09-30,13,Bot,607237,518692,SL,85.0,1931.0,3.33,53.97,5.86,-0.21,0.24,0.17,3.19,2.0,,swinging_strike,,,,85.3,181.0,L,L
635914,2020-09-30,13,Bot,607237,518692,SL,85.5,1906.0,3.42,54.03,5.82,-0.09,0.5,0.89,1.76,14.0,,ball,,,,86.0,129.0,L,L
635914,2020-09-30,13,Bot,605151,660670,SI,93.7,2074.0,-1.51,53.93,6.14,-1.09,1.07,-0.73,2.29,4.0,force_out,hit_into_play,78.1,-3.0,24.0,94.5,217.0,R,R
635914,2020-09-30,13,Bot,605151,660670,SI,92.6,1969.0,-1.46,53.78,6.15,-1.14,1.05,-0.6,1.25,13.0,,ball,,,,93.6,215.0,R,R
635914,2020-09-30,13,Bot,605151,660670,SI,92.4,2027.0,-1.53,53.72,6.14,-1.15,1.04,0.91,1.73,14.0,,ball,,,,93.4,212.0,R,R
635914,2020-09-30,13,Bot,605151,663586,FF,93.5,2318.0,-1.5,53.84,6.14,-0.66,1.46,0.11,1.64,8.0,single,hit_into_play,109.4,3.0,83.0,94.1,214.0,R,R
635914,2020-09-30,13,Bot,605151,663586,SI,92.7,2070.0,-1.51,53.72,6.21,-1.08,1.1,-1.17,3.22,11.0,,ball,,,,93.9,215.0,R,R
635914,2020-09-30,13,Bot,605151,663586,SI,92.2,2015.0,-1.5,53.74,6.11,-1.13,1.04,0.42,1.65,14.0,,ball,,,,93.3,204.0,R,R
635914,2020-09-30,13,Bot,605151,663586,FF,92.5,2233.0,-1.44,53.83,6.15,-0.6,1.53,0.9,1.15,14.0,,ball,,,,93.0,215.0,R,R
635914,2020-09-30,13,Bot,605151,455976,FF,92.1,2045.0,-1.65,53.97,6.32,-0.57,1.39,0.16,2.55,5.0,single,hit_into_play,97.0,1.0,55.0,92.6,221.0,L,R
635914,2020-09-30,13,Bot,605151,455976,FF,91.9,2051.0,-1.74,53.9,6.19,-0.71,1.35,-0.87,0.87,13.0,,ball,,,,92.6,219.0,L,R
635914,2020-09-30,13,Bot,605151,455976,KC,77.1,1911.0,-1.48,54.02,6.23,0.38,-0.88,0.86,1.14,14.0,,ball,,,,77.6,18.0,L,R
635914,2020-09-30,13,Bot,605151,455976,SI,92.7,2174.0,-1.77,53.87,6.29,-0.91,1.36,1.35,2.69,12.0,,ball,,,,93.4,217.0,L,R
635914,2020-09-30,13,Bot,605151,455976,FF,91.9,2094.0,-1.64,54.03,6.38,-0.86,1.45,-0.23,1.82,8.0,,called_strike,,,,92.2,217.0,L,R
635914,2020-09-30,13,Top,621345,676480,FC,89.9,2533.0,1.98,54.54,5.44,-0.44,-0.11,-0.25,2.11,8.0,force_out,hit_into_play,77.5,0.0,37.0,89.7,209.0,R,L
635914,2020-09-30,13,Top,621345,606157,CH,86.5,1696.0,2.53,54.28,5.05,1.23,0.01,1.34,1.77,14.0,strikeout,swinging_strike,,,,86.8,119.0,R,L
635914,2020-09-30,13,Top,621345,606157,FC,90.0,2660.0,2.01,54.27,5.52,-0.52,0.18,-0.93,2.65,13.0,,foul,101.2,-6.0,25.0,90.5,238.0,R,L
635914,2020-09-30,13,Top,621345,606157,CH,87.4,1648.0,2.56,54.35,5.07,1.2,0.45,1.56,2.46,14.0,,foul,68.7,-42.0,3.0,87.3,114.0,R,L
635914,2020-09-30,13,Top,621345,606157,CH,86.7,1639.0,2.64,54.39,5.07,1.4,0.13,2.16,0.95,14.0,,ball,,,,86.7,112.0,R,L
635914,2020-09-30,13,Top,621345,606157,FC,89.2,2650.0,1.92,54.32,5.49,-0.48,0.17,-0.97,3.17,11.0,,foul,62.3,-31.0,6.0,89.6,246.0,R,L
635914,2020-09-30,13,Top,621345,606157,FC,90.3,2639.0,2.04,54.3,5.47,-0.65,0.28,-0.04,2.94,5.0,,foul,66.5,-40.0,3.0,90.7,201.0,R,L
635914,2020-09-30,13,Top,621345,519058,FC,86.3,2566.0,2.2,54.53,5.33,-0.49,-0.3,1.3,2.28,14.0,walk,ball,,,,86.3,234.0,L,L
635914,2020-09-30,13,Top,621345,519058,FC,85.6,2511.0,2.07,54.42,5.31,-0.46,0.0,0.34,1.46,14.0,,foul,41.6,-52.0,1.0,85.8,220.0,L,L
635914,2020-09-30,13,Top,621345,519058,FF,98.0,2406.0,1.97,54.16,5.3,0.51,1.23,-0.18,3.48,2.0,,foul,74.3,40.0,248.0,98.5,152.0,L,L
635914,2020-09-30,13,Top,621345,519058,FF,97.8,2415.0,1.96,54.3,5.38,0.56,1.41,-0.43,3.43,1.0,,foul,85.2,35.0,296.0,98.0,145.0,L,L
635914,2020-09-30,13,Top,621345,519058,FC,87.4,2612.0,2.22,54.23,5.29,-0.47,0.07,-0.55,0.71,13.0,,blocked_ball,,,,88.0,221.0,L,L
635914,2020-09-30,13,Top,621345,519058,FF,97.5,2429.0,2.0,54.3,5.51,0.52,1.36,0.07,5.53,12.0,,ball,,,,97.3,155.0,L,L
635914,2020-09-30,13,Top,621345,519058,FC,88.8,2572.0,2.12,54.52,5.5,-0.29,0.18,0.33,2.13,9.0,,called_strike,,,,88.9,226.0,L,L
635914,2020-09-30,13,Top,621345,519058,FC,87.9,2372.0,2.14,54.28,5.31,-0.42,0.04,-0.77,1.68,7.0,,foul,52.1,-25.0,4.0,88.2,188.0,L,L
635914,2020-09-30,13,Top,621345,519058,FC,89.4,2451.0,2.13,54.38,5.52,-0.42,0.26,-1.58,2.64,11.0,,ball,,,,89.5,205.0,L,L
635914,2020-09-30,13,Top,572888,553993,FC,85.1,2534.0,-1.73,54.92,6.03,0.44,0.66,0.8,2.04,9.0,single,hit_into_play,95.6,8.0,117.0,84.7,138.0,R,R
635914,2020-09-30,13,Top,572888,553993,SI,90.3,2162.0,-1.73,54.76,6.11,-1.39,0.69,0.16,2.34,5.0,,swinging_strike,,,,89.6,234.0,R,R
635914,2020-09-30,13,Top,572888,553993,FC,85.5,2430.0,-1.69,54.67,5.9,0.46,0.6,1.99,-0.49,14.0,,ball,,,,84.9,185.0,R,R
635914,2020-09-30,13,Top,572888,458015,FC,85.1,2347.0,-2.05,55.1,5.98,0.53,0.38,-0.33,2.45,4.0,single,hit_into_play,105.8,14.0,202.0,84.4,128.0,L,R
635914,2020-09-30,13,Top,572888,458015,CH,85.0,1487.0,-1.76,54.81,5.9,-0.82,-0.18,-0.31,1.92,7.0,,swinging_strike,,,,84.5,261.0,L,R
635914,2020-09-30,13,Top,572888,458015,CH,84.9,1421.0,-1.89,54.92,5.93,-0.82,0.03,-1.75,2.64,11.0,,ball,,,,84.3,263.0,L,R
635914,2020-09-30,13,Top,572888,458015,FC,85.4,2252.0,-2.11,54.85,5.92,0.28,0.42,-0.83,2.37,4.0,,called_strike,,,,85.0,179.0,L,R
635914,2020-09-30,13,Top,572888,458015,SI,90.8,1931.0,-1.84,54.97,6.06,-1.26,0.58,-2.74,2.72,11.0,,ball,,,,89.8,234.0,L,R
635914,2020-09-30,13,Top,572888,592206,CH,85.1,1383.0,-1.75,54.73,5.94,-0.63,0.14,-0.01,0.96,13.0,strikeout,swinging_strike_blocked,,,,84.8,262.0,R,R
635914,2020-09-30,13,Top,572888,592206,SI,92.3,2155.0,-1.5,54.74,6.04,-1.4,0.7,0.83,1.69,14.0,,called_strike,,,,91.8,236.0,R,R
635914,2020-09-30,13,Top,572888,592206,SI,91.8,2108.0,-1.44,54.89,6.19,-1.23,0.78,1.05,2.9,12.0,,called_strike,,,,91.1,226.0,R,R
635914,2020-09-30,12,Bot,547179,621020,SL,86.6,2522.0,-1.1,54.51,5.63,0.57,-0.55,0.36,1.12,14.0,strikeout,swinging_strike,,,,85.8,34.0,R,R
635914,2020-09-30,12,Bot,547179,621020,CH,88.0,2110.0,-1.02,54.38,5.69,-1.15,0.78,1.75,0.0,14.0,,blocked_ball,,,,87.7,240.0,R,R
635914,2020-09-30,12,Bot,547179,621020,SL,85.2,2471.0,-1.13,54.42,5.65,0.71,-0.09,2.31,-0.71,14.0,,ball,,,,84.5,13.0,R,R
635914,2020-09-30,12,Bot,547179,621020,SL,85.4,2539.0,-1.1,54.49,5.68,0.66,0.1,1.47,3.22,12.0,,ball,,,,85.1,37.0,R,R
