game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
632294,2021-09-30,9,Top,642121,657077,CH,82.9,1739.0,-1.8,53.81,5.95,-0.99,0.58,-0.3,2.77,4.0,field_out,hit_into_play,109.3,0.0,54.0,83.6,217.0,L,R
632294,2021-09-30,9,Top,642121,657077,CH,83.6,1710.0,-1.8,53.85,6.02,-1.37,0.56,-1.19,2.12,13.0,,ball,,,,84.1,219.0,L,R
632294,2021-09-30,9,Top,642121,657077,CH,83.4,1723.0,-1.81,53.63,5.93,-1.23,0.83,-0.39,0.65,13.0,,blocked_ball,,,,84.0,220.0,L,R
632294,2021-09-30,9,Top,642121,592669,FF,93.3,2236.0,-1.42,53.81,6.09,-0.88,1.6,-0.55,2.26,4.0,single,hit_into_play,108.8,5.0,129.0,92.8,206.0,R,R
632294,2021-09-30,9,Top,642121,592669,SL,85.9,2240.0,-1.79,53.75,5.92,0.72,0.33,1.11,2.41,14.0,,ball,,,,85.9,127.0,R,R
632294,2021-09-30,9,Top,642121,502110,FF,93.8,2332.0,-1.43,53.99,6.11,-0.82,1.68,-1.04,2.63,11.0,field_out,hit_into_play,94.2,39.0,332.0,93.4,204.0,R,R
632294,2021-09-30,9,Top,642121,502110,SL,86.2,2304.0,-1.84,53.85,5.95,0.41,0.32,0.38,1.4,14.0,,ball,,,,86.3,154.0,R,R
632294,2021-09-30,9,Top,642121,646240,CH,83.5,1800.0,-1.77,53.8,6.02,-1.47,0.49,-0.64,2.51,4.0,field_out,hit_into_play,90.6,31.0,323.0,83.8,221.0,L,R
632294,2021-09-30,9,Top,642121,646240,CH,83.9,1670.0,-1.6,53.62,6.04,-1.32,1.21,-0.17,0.47,13.0,,ball,,,,84.5,217.0,L,R
632294,2021-09-30,9,Top,642121,646240,FF,92.2,2197.0,-1.61,53.73,6.0,-0.75,1.38,-0.95,2.77,11.0,,foul,74.0,30.0,233.0,92.6,210.0,L,R
632294,2021-09-30,8,Bot,598264,663630,FF,94.2,2275.0,-1.75,53.36,6.31,-1.09,1.57,-0.45,1.95,7.0,field_out,hit_into_play,98.0,67.0,156.0,94.7,220.0,R,R
632294,2021-09-30,8,Bot,598264,663630,FF,95.0,2310.0,-1.5,53.14,6.27,-1.09,1.52,0.98,1.12,14.0,,ball,,,,96.0,221.0,R,R
632294,2021-09-30,8,Bot,598264,663630,KC,85.8,2095.0,-1.41,53.64,6.45,0.06,-0.83,1.0,0.18,14.0,,blocked_ball,,,,86.1,29.0,R,R
632294,2021-09-30,8,Bot,598264,663630,FF,93.8,2198.0,-1.59,53.4,6.32,-0.96,1.51,0.81,3.35,3.0,,ball,,,,94.5,219.0,R,R
632294,2021-09-30,8,Bot,598264,663630,FF,96.4,2370.0,-1.52,53.44,6.32,-1.18,1.55,0.49,1.45,14.0,,called_strike,,,,96.8,218.0,R,R
632294,2021-09-30,8,Bot,598264,663630,FF,94.2,2258.0,-1.61,53.45,6.32,-0.8,1.58,0.88,2.67,12.0,,called_strike,,,,94.8,213.0,R,R
632294,2021-09-30,8,Bot,598264,642721,KC,85.3,2040.0,-1.56,53.82,6.55,0.04,-0.71,0.3,2.18,9.0,strikeout,called_strike,,,,85.5,34.0,R,R
632294,2021-09-30,8,Bot,598264,642721,KC,85.6,2084.0,-1.44,53.46,6.42,0.11,-0.68,2.26,-0.49,14.0,,blocked_ball,,,,86.2,28.0,R,R
632294,2021-09-30,8,Bot,598264,642721,KC,86.2,2070.0,-1.42,53.59,6.48,-0.02,-0.72,0.46,-0.11,14.0,,blocked_ball,,,,86.5,22.0,R,R
632294,2021-09-30,8,Bot,598264,642721,FF,94.6,2171.0,-1.7,53.58,6.33,-0.72,1.44,-0.57,4.5,11.0,,swinging_strike,,,,95.2,219.0,R,R
632294,2021-09-30,8,Bot,598264,642721,FF,94.9,2193.0,-1.74,53.47,6.39,-0.96,1.39,0.08,3.39,2.0,,foul,76.4,53.0,215.0,95.8,213.0,R,R
632294,2021-09-30,8,Bot,598264,600474,KC,85.1,2084.0,-1.71,53.76,6.49,0.23,-0.64,0.02,2.01,8.0,single,hit_into_play,100.0,22.0,361.0,85.8,37.0,R,R
632294,2021-09-30,8,Bot,598264,641820,FF,94.4,2124.0,-1.68,53.47,6.34,-0.92,1.35,-0.69,3.09,1.0,field_out,hit_into_play,88.2,42.0,275.0,95.1,223.0,R,R
632294,2021-09-30,8,Bot,598264,641820,KC,84.9,2079.0,-1.57,53.65,6.52,-0.2,-1.0,-0.36,0.31,13.0,,ball,,,,84.9,25.0,R,R
632294,2021-09-30,8,Bot,598264,641820,KC,84.2,2148.0,-1.65,53.67,6.5,0.42,-0.96,-0.2,1.42,13.0,,foul,,,,84.6,37.0,R,R
632294,2021-09-30,8,Bot,598264,641820,KC,84.1,2067.0,-1.55,53.67,6.52,0.18,-0.77,0.66,0.01,14.0,,ball,,,,84.5,28.0,R,R
632294,2021-09-30,8,Bot,598264,641820,KC,84.8,2099.0,-1.72,53.73,6.46,0.3,-0.76,0.62,1.84,9.0,,called_strike,,,,85.5,38.0,R,R
632294,2021-09-30,8,Top,622253,593428,SI,95.3,1953.0,-2.02,54.06,5.48,-1.73,0.37,-0.68,2.36,4.0,grounded_into_double_play,hit_into_play,95.8,-8.0,16.0,94.6,240.0,R,R
632294,2021-09-30,8,Top,622253,656941,SI,97.2,2059.0,-1.48,54.13,5.35,-1.5,0.02,0.24,1.32,14.0,walk,ball,,,,96.6,241.0,L,R
632294,2021-09-30,8,Top,622253,656941,SI,96.6,2058.0,-1.51,54.16,5.44,-1.42,0.18,-1.06,3.33,11.0,,ball,,,,95.9,241.0,L,R
632294,2021-09-30,8,Top,622253,656941,CH,86.1,1838.0,-1.62,54.08,5.27,-1.61,0.6,-0.35,1.19,13.0,,ball,,,,85.3,262.0,L,R
632294,2021-09-30,8,Top,622253,656941,CH,86.0,1594.0,-1.55,54.14,5.29,-1.32,0.66,-1.54,2.83,11.0,,ball,,,,85.1,259.0,L,R
632294,2021-09-30,8,Top,622253,656941,ST,80.0,2479.0,-1.71,54.29,5.43,0.95,-0.77,-0.71,3.23,1.0,,called_strike,,,,79.3,80.0,L,R
632294,2021-09-30,8,Top,622253,571771,SI,95.3,2059.0,-1.87,54.16,5.62,-1.55,0.5,-0.86,3.25,11.0,field_out,hit_into_play,83.0,29.0,305.0,94.8,227.0,R,R
632294,2021-09-30,8,Top,622253,571771,SI,95.1,1980.0,-2.01,53.99,5.36,-1.6,0.39,-0.97,2.27,13.0,,foul,66.2,-39.0,3.0,94.6,230.0,R,R
632294,2021-09-30,8,Top,622253,571771,ST,81.2,2478.0,-2.19,54.04,5.31,0.66,-0.57,1.8,1.59,14.0,,ball,,,,80.8,68.0,R,R
632294,2021-09-30,8,Top,622253,571771,SI,96.2,2091.0,-1.81,53.91,5.53,-1.64,0.54,-0.06,0.7,13.0,,ball,,,,95.7,231.0,R,R
632294,2021-09-30,8,Top,622253,571771,ST,78.5,2528.0,-2.18,53.98,5.34,0.87,-0.68,0.47,2.5,6.0,,called_strike,,,,78.6,71.0,R,R
